Date,DIS,NFLX,SPOT
2022-12-07,10353400,78216000,1279600
2022-12-08,9351200,72053000,1314700
2022-12-09,10111900,143640000,1529500
2022-12-12,14140700,101486000,1413700
2022-12-13,22882100,107564000,3865000
2022-12-14,11505400,75433000,1186700
2022-12-15,15957700,177246000,3261300
2022-12-16,26383900,140800000,3499900
2022-12-19,19225300,61637000,1292700
2022-12-20,14918400,69181000,2010300
2022-12-21,11004800,63762000,1509100
2022-12-22,15487400,78562000,1646000
2022-12-23,11171600,42511000,943900
2022-12-27,11561400,57781000,1178600
2022-12-28,12399500,59644000,1616300
2022-12-29,13045100,95885000,979200
2022-12-30,23231000,75669000,1255800
2023-01-03,14997100,67640000,1286800
2023-01-04,14957200,93451000,1842900
2023-01-05,11622600,83284000,1557100
2023-01-06,9828100,89598000,1185100
2023-01-09,11675800,67666000,1376800
2023-01-10,6914600,130723000,2044800
2023-01-11,8757300,95797000,1631000
2023-01-12,19764300,108562000,1774400
2023-01-13,12230200,82868000,2135100
2023-01-17,14914200,92470000,1752100
2023-01-18,11384500,78141000,2235400
2023-01-19,10973600,180082000,2280800
2023-01-20,14549900,284303000,2761300
2023-01-23,11479100,156469000,4690800
2023-01-24,8606700,117965000,1482200
2023-01-25,10008000,77669000,2180400
2023-01-26,9204400,82568000,1505300
2023-01-27,10249700,67035000,1753800
2023-01-30,8548500,51276000,2322800
2023-01-31,8251700,56607000,9597000
2023-02-01,9975500,80052000,4556500
2023-02-02,13093200,78570000,5198400
2023-02-03,12472500,94020000,2553300
2023-02-06,11956500,49949000,3348300
2023-02-07,10844000,62894000,2884800
2023-02-08,27719900,62532000,1494800
2023-02-09,46137200,69011000,1433600
2023-02-10,15566000,72911000,3801200
2023-02-13,12341500,71344000,1958500
2023-02-14,10768100,46248000,1435100
2023-02-15,8156000,39660000,1720300
2023-02-16,9479900,52157000,1639600
2023-02-17,9492200,52947000,1438700
2023-02-21,10648200,57103000,1731500
2023-02-22,9885100,45462000,1919300
2023-02-23,10974800,132387000,1356600
2023-02-24,8523000,68307000,1612200
2023-02-27,6641200,61426000,1593700
2023-02-28,8233700,36761000,1198600
2023-03-01,7898300,49113000,1314500
2023-03-02,7776600,49110000,870000
2023-03-03,7434300,59533000,1779500
2023-03-06,6773300,56607000,2092500
2023-03-07,6951300,45531000,2110300
2023-03-08,5668700,34795000,1272700
2023-03-09,8275600,74434000,2346000
2023-03-10,13978800,57593000,1571000
2023-03-13,11915300,62924000,1569400
2023-03-14,10323600,59567000,1638800
2023-03-15,9543800,92153000,1653500
2023-03-16,9931700,79037000,1407200
2023-03-17,12943200,69188000,1665300
2023-03-20,6657200,51134000,1525900
2023-03-21,7285800,48863000,1475000
2023-03-22,8811100,58080000,1793800
2023-03-23,9527000,156533000,1146200
2023-03-24,9534600,129917000,1452000
2023-03-27,7487900,86258000,1670200
2023-03-28,5426100,64894000,1148700
2023-03-29,5889100,62873000,803600
2023-03-30,7669500,71315000,842300
2023-03-31,8920000,56102000,1572400
2023-04-03,7313200,44137000,1265900
2023-04-04,6794200,32981000,1000200
2023-04-05,7747200,42055000,1046800
2023-04-06,7042500,46605000,778800
2023-04-10,8016600,26579000,782400
2023-04-11,7504600,40448000,912100
2023-04-12,9289200,39654000,1117000
2023-04-13,8745000,74064000,1120600
2023-04-14,7337300,53505000,978800
2023-04-17,6705300,61360000,1076700
2023-04-18,8180100,179445000,1052200
2023-04-19,11523300,221283000,1015200
2023-04-20,7762700,99478000,778400
2023-04-21,9468000,63480000,1362000
2023-04-24,8540600,55866000,2942300
2023-04-25,6511400,54266000,8215900
2023-04-26,8634500,46232000,2519200
2023-04-27,8166500,56188000,1991400
2023-04-28,11329700,42284000,1643900
2023-05-01,6909500,53415000,1530800
2023-05-02,6955900,43186000,1389900
2023-05-03,7772100,50641000,1670100
2023-05-04,13260700,38797000,1607900
2023-05-05,9300100,39906000,1234200
2023-05-08,10810100,54886000,1851000
2023-05-09,6829900,55449000,1373900
2023-05-10,19525200,42899000,1715000
2023-05-11,57127200,80335000,1319500
2023-05-12,21837500,60824000,1687000
2023-05-15,16792000,36530000,1502500
2023-05-16,17013300,33322000,1354500
2023-05-17,12461600,39588000,1226200
2023-05-18,15014800,209252000,1667100
2023-05-19,16429000,78597000,1221500
2023-05-22,14150600,54064000,973200
2023-05-23,14778700,68661000,1445600
2023-05-24,15350800,79733000,1085500
2023-05-25,13605800,62631000,1107400
2023-05-26,12892700,93604000,1009900
2023-05-30,14800700,108650000,2294300
2023-05-31,11440600,69880000,1092100
2023-06-01,11993200,71601000,1121200
2023-06-02,14350200,59024000,1163900
2023-06-05,18506700,72474000,1837600
2023-06-06,12109100,49915000,1127700
2023-06-07,11082400,119324000,1558000
2023-06-08,9030200,59911000,1218800
2023-06-09,9625400,123630000,2033100
2023-06-12,12341600,59595000,1521500
2023-06-13,12964400,78205000,1917600
2023-06-14,15877400,84131000,1750700
2023-06-15,13354600,70999000,1374500
2023-06-16,22683400,87537000,3532900
2023-06-20,14939200,47560000,1585600
2023-06-21,17873000,51464000,2620500
2023-06-22,10915300,48695000,1280500
2023-06-23,13538000,82986000,1263800
2023-06-26,13132700,46400000,1720200
2023-06-27,10032700,48181000,1041900
2023-06-28,12118300,88113000,805600
2023-06-29,13402600,49323000,924800
2023-06-30,12837500,73464000,1357600
2023-07-03,7979500,37332000,550300
2023-07-05,11028800,68695000,732000
2023-07-06,12084600,49388000,1021700
2023-07-07,9705100,41651000,800800
2023-07-10,13642600,42517000,846700
2023-07-11,13735500,45692000,1160600
2023-07-12,14912100,57317000,1540500
2023-07-13,15325500,61575000,2410800
2023-07-14,17770000,71959000,3640400
2023-07-17,34503400,68917000,2293000
2023-07-18,21885100,130418000,2151500
2023-07-19,17177000,209965000,1599500
2023-07-20,15277500,239897000,1918500
2023-07-21,19901000,173400000,2560200
2023-07-24,13911900,82644000,3944900
2023-07-25,15335400,48598000,14609900
2023-07-26,14983700,60092000,7091400
2023-07-27,16691400,65945000,5155100
2023-07-28,13638300,64242000,2965600
2023-07-31,20837800,65876000,1873700
2023-08-01,13717500,57115000,1684500
2023-08-02,15162700,49122000,2163900
2023-08-03,14145400,62439000,1682100
2023-08-04,11533900,54418000,1456700
2023-08-07,10818400,47813000,1646200
2023-08-08,16767900,37672000,2483900
2023-08-09,32517900,38466000,1671100
2023-08-10,56716800,54676000,2643600
2023-08-11,21998900,39279000,1578500
2023-08-14,13676400,39660000,1942900
2023-08-15,13677900,33680000,2125300
2023-08-16,12182700,39670000,1584900
2023-08-17,14206000,60315000,1129300
2023-08-18,12364400,43122000,1587300
2023-08-21,11215000,38616000,1234700
2023-08-22,9835300,35997000,871000
2023-08-23,7576000,81747000,1629300
2023-08-24,27531000,56878000,1415800
2023-08-25,16050900,53909000,1360400
2023-08-28,12166400,29286000,1530400
2023-08-29,11210700,44867000,1045700
2023-08-30,11816600,36254000,1624600
2023-08-31,10448000,38030000,2305400
2023-09-01,27701900,47934000,1454400
2023-09-05,12741700,61559000,1710300
2023-09-06,15518500,38623000,2066500
2023-09-07,14768000,29227000,1892700
2023-09-08,16220900,26975000,1713200
2023-09-11,26579100,29138000,1102200
2023-09-12,16594600,31240000,1059700
2023-09-13,9772700,118430000,1249500
2023-09-14,22371900,107090000,1491600
2023-09-15,21631200,91167000,1497600
2023-09-18,11894200,47047000,1208800
2023-09-19,21478900,40768000,1281900
2023-09-20,12715200,38666000,1707400
2023-09-21,14378000,55479000,1610800
2023-09-22,11495300,36928000,1205900
2023-09-25,11034400,37573000,1436800
2023-09-26,14867900,40894000,1327200
2023-09-27,14662500,38435000,703800
2023-09-28,12229800,43699000,995400
2023-09-29,11261400,42053000,1477400
2023-10-02,9128100,31021000,999100
2023-10-03,12586200,88781000,1226200
2023-10-04,12010500,43037000,1433600
2023-10-05,15466600,50348000,1299100
2023-10-06,15391100,47781000,1156500
2023-10-09,13604400,32998000,1412000
2023-10-10,9450600,72889000,1601400
2023-10-11,9499200,91514000,1531600
2023-10-12,9554900,73761000,1992700
2023-10-13,10808000,63126000,1759000
2023-10-16,10275100,51289000,1396300
2023-10-17,9985700,59084000,1048600
2023-10-18,10047000,114296000,1736100
2023-10-19,14316800,280744000,1678100
2023-10-20,10437000,127829000,1941900
2023-10-23,10772500,73900000,3272700
2023-10-24,11499500,64592000,7498600
2023-10-25,9372500,62996000,4657800
2023-10-26,11651000,68497000,2981500
2023-10-27,10300600,49976000,1971300
2023-10-30,10291200,53171000,1959300
2023-10-31,8672200,38776000,1566400
2023-11-01,9093000,48061000,1366100
2023-11-02,11518500,44760000,2154900
2023-11-03,11331800,36671000,1370100
2023-11-06,14160900,30032000,1127200
2023-11-07,10540200,32911000,1474000
2023-11-08,26942600,23568000,1403300
2023-11-09,51062700,27355000,1451000
2023-11-10,25175700,44406000,977400
2023-11-13,12834400,28961000,1307500
2023-11-14,13152000,40609000,1236100
2023-11-15,20593100,50353000,1248100
2023-11-16,12923900,36560000,1301500
2023-11-17,12189300,27985000,1024200
2023-11-20,14105300,36176000,1317300
2023-11-21,7654800,29977000,1479400
2023-11-22,7328200,28416000,1229900
2023-11-24,5440500,14047000,499100
2023-11-27,11049500,36259000,1204300
2023-11-28,18660300,28902000,845900
2023-11-29,13857000,28555000,1013300
2023-11-30,13396700,42873000,1597400
2023-12-01,11898200,43415000,1628200
2023-12-04,12602800,51577000,6862800
2023-12-05,12357000,33807000,3133100
2023-12-06,10462000,41788000,1864600
2023-12-07,10264700,35067000,1238700
2023-12-08,9498200,34584000,1729700
2023-12-11,10811000,49297000,1593200
2023-12-12,13218400,33027000,1254500
2023-12-13,10173200,58202000,2161500
2023-12-14,12439300,51764000,2048600
2023-12-15,17551600,78410000,2246000
2023-12-18,9083600,64107000,2576900
2023-12-19,8804000,38490000,1530100
2023-12-20,13060600,45637000,1166400
2023-12-21,13037200,27562000,1556900
2023-12-22,9419800,27027000,1328200
2023-12-26,8086900,20345000,1121000
2023-12-27,11123500,25613000,742500
2023-12-28,8479600,17105000,721900
2023-12-29,9211000,27406000,1389600
2024-01-02,10587600,50494000,1385700
2024-01-03,11929800,34437000,977300
2024-01-04,12087400,36365000,2576800
2024-01-05,9092100,26313000,1395700
2024-01-08,11103700,36758000,1545100
2024-01-09,11255100,35268000,1130900
2024-01-10,15091600,43424000,1860600
2024-01-11,9642200,79933000,2041300
2024-01-12,11919400,50037000,1927800
2024-01-16,16780900,46790000,2141100
2024-01-17,15735200,48946000,3335700
2024-01-18,12203200,40544000,2474500
2024-01-19,19790100,56724000,1323700
2024-01-22,15119400,52123000,1169000
2024-01-23,11559400,155060000,1148000
2024-01-24,10454900,264328000,1896700
2024-01-25,8661600,94519000,1218000
2024-01-26,7812800,127706000,1545400
2024-01-29,13422200,69054000,1287000
2024-01-30,9139600,61818000,1797000
2024-01-31,9592300,48576000,1191600
2024-02-01,8484800,31740000,1174400
2024-02-02,9321300,40328000,1725100
2024-02-05,11679300,41431000,3812100
2024-02-06,16455500,28403000,7777000
2024-02-07,28886300,43736000,4757700
2024-02-08,60558400,31755000,2749000
2024-02-09,21509100,30557000,2049200
2024-02-12,13424000,36085000,2824300
2024-02-13,14594500,35115000,1798300
2024-02-14,11405500,56342000,1623600
2024-02-15,9961900,52209000,1808000
2024-02-16,8782200,43257000,1548400
2024-02-20,9770900,31242000,2222400
2024-02-21,10427500,22706000,1896700
2024-02-22,9266200,35266000,1728300
2024-02-23,11724000,25689000,2492800
2024-02-26,8694200,23937000,1754800
2024-02-27,7595000,44894000,1529900
2024-02-28,10773000,26052000,1657500
2024-02-29,11658300,35721000,1336500
2024-03-01,7242400,42703000,2351200
2024-03-04,11558900,30203000,2793000
2024-03-05,14929600,38496000,2482500
2024-03-06,14743900,24696000,1181300
2024-03-07,8609300,27428000,921300
2024-03-08,10009200,27772000,1968100
2024-03-11,8794300,25009000,2489400
2024-03-12,8085000,28216000,1351000
2024-03-13,7267900,21921000,924800
2024-03-14,10520500,31205000,847100
2024-03-15,15364200,66716000,1432100
2024-03-18,11820800,33442000,885900
2024-03-19,10999700,21426000,1067500
2024-03-20,11699600,26395000,1587600
2024-03-21,10353500,25077000,1097400
2024-03-22,7144800,21357000,868000
2024-03-25,12103600,18033000,824700
2024-03-26,11870000,28045000,1956400
2024-03-27,10782800,26283000,1427200
2024-03-28,15367400,37088000,1371700
2024-04-01,8419700,21159000,1122600
2024-04-02,15517100,20292000,1930600
2024-04-03,22480400,29312000,4630800
2024-04-04,13815400,30643000,3554000
2024-04-05,9653900,33788000,2988400
2024-04-08,6266000,21457000,1721200
2024-04-09,7451100,21436000,2541100
2024-04-10,6746300,28062000,1511200
2024-04-11,6559400,26627000,1134500
2024-04-12,12155200,29593000,1419800
2024-04-15,9637100,30854000,1944000
2024-04-16,9291400,35191000,1585700
2024-04-17,7379000,33122000,1471300
2024-04-18,8235600,84684000,2027200
2024-04-19,9436000,164497000,4245500
2024-04-22,6901700,85977000,5589200
2024-04-23,6839300,49755000,11386200
2024-04-24,6157200,53553000,8241500
2024-04-25,8045900,38071000,3711400
2024-04-26,6304800,43326000,2477200
2024-04-29,7151200,25089000,1680600
2024-04-30,8156600,33615000,1258100
2024-05-01,6338400,34732000,1671600
2024-05-02,6799800,30682000,1628000
2024-05-03,7411100,33075000,1503900
2024-05-06,16303200,36863000,1395100
2024-05-07,55084600,36141000,1332100
2024-05-08,15238100,30939000,2108700
2024-05-09,15096000,20654000,844700
2024-05-10,15884600,26536000,943800
2024-05-13,9666400,20862000,898800
2024-05-14,11278400,27924000,917900
2024-05-15,20745600,56706000,2013600
2024-05-16,9476700,30564000,1316100
2024-05-17,7356000,37827000,893600
2024-05-20,7667400,38579000,1487500
2024-05-21,7333300,29202000,1028900
2024-05-22,7190300,21762000,1376800
2024-05-23,10504000,23139000,1013300
2024-05-24,6451600,26153000,1165600
2024-05-28,7813100,26095000,1080600
2024-05-29,7376300,36959000,1102600
2024-05-30,7300600,23889000,703900
2024-05-31,14735800,40710000,1478300
2024-06-03,6908600,23235000,2279200
2024-06-04,7269100,30082000,3484800
2024-06-05,10796900,26826000,1822700
2024-06-06,10294700,24667000,1229200
2024-06-07,6047800,18766000,2137700
2024-06-10,7621900,20644000,1547700
2024-06-11,9134200,21674000,1808800
2024-06-12,9041800,20944000,1139400
2024-06-13,10164600,18636000,2135600
2024-06-14,7087600,44471000,2047100
2024-06-17,10389000,36312000,1326000
2024-06-18,7044700,29438000,1218500
2024-06-20,7886900,25851000,1476200
2024-06-21,14137300,45064000,1397900
2024-06-24,7393600,39163000,1484900
2024-06-25,10296100,22706000,1038600
2024-06-26,10122300,35458000,1245600
2024-06-27,8365200,24048000,1492600
2024-06-28,21439400,34124000,4935000
2024-07-01,15299000,22128000,1080500
2024-07-02,13340300,24114000,913200
2024-07-03,5030000,14035000,661800
2024-07-05,8550800,26591000,939700
2024-07-08,8167600,19308000,1733300
2024-07-09,9044400,25961000,1448600
2024-07-10,7761100,26519000,2220300
2024-07-11,7422600,51066000,2288400
2024-07-12,6465700,33552000,1244500
2024-07-15,7417700,32088000,1145500
2024-07-16,10755500,26857000,1424700
2024-07-17,9456100,40173000,1982100
2024-07-18,7529400,75758000,1817300
2024-07-19,9301000,98156000,1782400
2024-07-22,13377000,52191000,3122100
2024-07-23,22534700,24636000,6669200
2024-07-24,11768500,48882000,5691200
2024-07-25,10765300,45545000,2716300
2024-07-26,11301900,31207000,1986600
2024-07-29,13024800,24005000,1736800
2024-07-30,9896100,34966000,2508300
2024-07-31,10241800,31349000,2118000
2024-08-01,9263600,37206000,2642500
2024-08-02,15433600,35230000,2977800
2024-08-05,19103200,40442000,3183800
2024-08-06,21717500,43191000,1540300
2024-08-07,30581900,31878000,1320700
2024-08-08,21890500,32835000,1445100
2024-08-09,16008400,19808000,1212900
2024-08-12,11754600,23317000,918900
2024-08-13,14615200,26396000,2081300
2024-08-14,9475100,40143000,1831000
2024-08-15,12401000,32102000,2115600
2024-08-16,10277700,35110000,1513200
2024-08-19,9723600,30162000,2043200
2024-08-20,8863400,48131000,1557000
2024-08-21,7637600,22353000,1756400
2024-08-22,7613000,27294000,1706700
2024-08-23,7369200,23545000,1490300
2024-08-26,8043800,13542000,1184600
2024-08-27,7237400,31649000,1412900
2024-08-28,8569700,24306000,976900
2024-08-29,6181800,21870000,1453000
2024-08-30,8403600,32667000,1077100
2024-09-03,8465500,31610000,1632800
2024-09-04,6317200,17853000,825800
2024-09-05,6234100,18101000,1542600
2024-09-06,7791500,29913000,1162300
2024-09-09,8750200,26831000,828000
2024-09-10,6858300,20792000,741400
2024-09-11,10779000,23919000,1058700
2024-09-12,7173300,25821000,944000
2024-09-13,7084200,22765000,994400
2024-09-16,9028600,18437000,1129600
2024-09-17,8193100,22986000,950600
2024-09-18,10289800,29844000,1150200
2024-09-19,10912400,42285000,2811800
2024-09-20,19251500,39981000,1434100
2024-09-23,7338700,32243000,1777600
2024-09-24,7860300,35657000,2547800
2024-09-25,8408200,22598000,1667500
2024-09-26,10061600,28330000,1781100
2024-09-27,10155400,23956000,2904200
2024-09-30,7982300,17099000,1553300
2024-10-01,10099200,28135000,1565900
2024-10-02,6144200,17582000,1504500
2024-10-03,6180300,22564000,947000
2024-10-04,6308900,22290000,1095000
2024-10-07,11043600,33605000,1749200
2024-10-08,10209100,31874000,1023500
2024-10-09,8654500,19811000,1061200
2024-10-10,6698000,27679000,1681000
2024-10-11,8089100,22995000,1260700
2024-10-14,6262000,27971000,949500
2024-10-15,6535800,29328000,1085300
2024-10-16,9936300,24943000,997000
2024-10-17,9542500,89267000,1242600
2024-10-18,8609700,159741000,1681000
2024-10-21,8189900,60571000,1092000
2024-10-22,5344300,29873000,1945600
2024-10-23,5388500,37490000,1289800
2024-10-24,5015300,26430000,897600
2024-10-25,6638100,28195000,789800
2024-10-28,8146400,28624000,1301100
2024-10-29,6834400,36604000,1922900
2024-10-30,7718200,17220000,1345900
2024-10-31,8147700,30577000,1786500
2024-11-01,7944900,29968000,1545700
2024-11-04,6088000,19022000,1235300
2024-11-05,6561700,22006000,1019500
2024-11-06,11325100,36908000,2029700
2024-11-07,7805100,32951000,2694500
2024-11-08,7982100,19106000,2038300
2024-11-11,9137900,23992000,3289900
2024-11-12,9366200,28141000,6596700
2024-11-13,17701300,27678000,12048800
2024-11-14,47436100,30382000,5040200
2024-11-15,32048000,36737000,3024200
2024-11-18,14226200,40812000,2949700
2024-11-19,12166800,38142000,2799600
2024-11-20,9319300,40938000,2386400
2024-11-21,10261000,45113000,2181500
2024-11-22,10098000,32140000,2296200
2024-11-25,10397800,60142000,27687700
2024-11-26,6808100,31383000,2660800
2024-11-27,8142400,25782000,2045400
2024-11-29,5095200,20272000,981200
2024-12-02,8390500,23890000,2040000
2024-12-03,9194000,24016000,2160300
2024-12-04,7996200,26896000,2489000
2024-12-05,9823600,28353000,2241000
2024-12-06,6677900,29554000,1841200
2024-12-09,8666100,33501000,2903300
2024-12-10,7526400,23886000,2783800
2024-12-11,6426800,35017000,1949000
2024-12-12,5285100,24862000,1607400
2024-12-13,6864500,24858000,1431700
2024-12-16,10528500,26749000,1398500
2024-12-17,12238600,24595000,1915400
2024-12-18,12292800,29382000,3386800
2024-12-19,9468500,28155000,1858000
2024-12-20,17955300,45305000,1834600
2024-12-23,6037200,23394000,1658900
2024-12-24,2475000,23203000,522300
2024-12-26,4781400,23403000,1145900
2024-12-27,4523800,32262000,963700
2024-12-30,5716300,22030000,1604800
2024-12-31,4757500,18759000,763800
2025-01-02,5688100,23123000,1092300
2025-01-03,5393100,29673000,1185700
2025-01-06,6274400,34577000,1751900
2025-01-07,7878800,26498000,1261000
2025-01-08,7805300,23479000,2154800
2025-01-10,8835500,48033000,2966200
2025-01-13,6690200,30245000,1344900
2025-01-14,5501600,30377000,1140500
2025-01-15,6296900,31814000,2053700
2025-01-16,7872800,40285000,1376900
2025-01-17,7144300,36176000,2021300
2025-01-21,8643700,98514000,2133300
2025-01-22,8781700,142732000,1867100
2025-01-23,7608300,77521000,892700
2025-01-24,8304500,45504000,1778100
2025-01-27,10176900,46342000,2445400
2025-01-28,6516800,34340000,2243400
2025-01-29,7607100,29307000,1902100
2025-01-30,6236200,38678000,2045500
2025-01-31,7793400,36151000,1561400
2025-02-03,8870700,37242000,2536300
2025-02-04,13521100,60001000,6757300
2025-02-05,23310000,39934000,4609100
2025-02-06,12470800,31343000,1857100
2025-02-07,8669300,32129000,2318500
2025-02-10,8239500,32966000,2133500
2025-02-11,7456700,33318000,1662100
2025-02-12,6521200,33890000,1804700
2025-02-13,6553200,34761000,1630100
2025-02-14,5964500,31454000,2120600
2025-02-18,8362900,42293000,1934400
2025-02-19,8452100,26000000,1474400
2025-02-20,5970100,31118000,1907700
2025-02-21,9082100,37387000,2198700
2025-02-24,7093300,44262000,2078600
2025-02-25,7289000,47383000,2822800
2025-02-26,7831600,33972000,2628900
2025-02-27,7854700,37666000,1191800
2025-02-28,14609400,47174000,4531900
2025-03-03,7884700,39074000,1576800
2025-03-04,12658000,43928000,2987500
2025-03-05,9956100,38079000,1790200
2025-03-06,11618800,78526000,2964300
2025-03-07,12715900,77375000,3827000
2025-03-10,10947100,69953000,5814600
2025-03-11,16906000,73989000,4055800
2025-03-12,11891800,68658000,3695500
2025-03-13,11059500,50017000,2532100
2025-03-14,10199800,52007000,3240400
2025-03-17,8332100,75431000,2802900
2025-03-18,6727000,60094000,2288700
2025-03-19,8614600,66624000,2239700
2025-03-20,7836500,44663000,2526700
2025-03-21,15089900,59054000,2544200
2025-03-24,8224400,46779000,1923100
2025-03-25,7365200,37822000,1573400
2025-03-26,6314000,35274000,2825600
2025-03-27,6598800,30472000,2206100
2025-03-28,7679700,44227000,1921300
2025-03-31,10554000,46341000,3179600
